3.972932932932933259e+00,5.458774972201175801e-01
3.985505505505505752e+00,5.583812116443799267e-01
3.998078078078078246e+00,5.708480148388780373e-01
4.010650650650650739e+00,5.832700247294964058e-01
4.023223223223223677e+00,5.956393875624628187e-01
4.035795795795795726e+00,6.079482828698428154e-01
4.048368368368368664e+00,6.201889284139961989e-01
4.060940940940941601e+00,6.323535851078525560e-01
4.073513513513513651e+00,6.444345619079129284e-01
4.086086086086086588e+00,6.564242206768763355e-01
4.098658658658658638e+00,6.683149810128077295e-01
4.111231231231231575e+00,6.800993250418163605e-01
4.123803803803803625e+00,6.917698021711872203e-01
4.136376376376376562e+00,7.033190337999877251e-01
4.148948948948949500e+00,7.147397179841455950e-01
4.161521521521521549e+00,7.260246340530689402e-01
4.174094094094094487e+00,7.371666471748821170e-01
4.186666666666666536e+00,7.481587128673810039e-01
4.199239239239239474e+00,7.589938814518791821e-01
4.211811811811812412e+00,7.696653024471009630e-01
4.224384384384384461e+00,7.801662289003675754e-01
4.236956956956957399e+00,7.904900216533256030e-01
4.249529529529529448e+00,8.006301535395169422e-01
4.262102102102102386e+00,8.105802135111532802e-01
4.274674674674675323e+00,8.203339106924630864e-01
4.287247247247247373e+00,8.298850783570699274e-01
4.299819819819820310e+00,8.392276778268754622e-01
4.312392392392392360e+00,8.483558022899794215e-01
4.324964964964965297e+00,8.572636805352366052e-01
4.337537537537537347e+00,8.659456806010720209e-01
4.350110110110110284e+00,8.743963133362648854e-01
4.362682682682683222e+00,8.826102358704326356e-01
4.375255255255255271e+00,8.905822549920366926e-01
4.387827827827828209e+00,8.983073304317654717e-01
4.400400400400400258e+00,9.057805780492161896e-01
4.412972972972973196e+00,9.129972729208721827e-01
4.425545545545546133e+00,9.199528523274085323e-01
4.438118118118118183e+00,9.266429186384504968e-01
4.450690690690691120e+00,9.330632420929546589e-01
4.463263263263263170e+00,9.392097634734503098e-01
4.475835835835836107e+00,9.450785966724642995e-01
4.488408408408409045e+00,9.506660311494893323e-01
4.500980980980981094e+00,9.559685342769558281e-01
4.513553553553554032e+00,9.609827535737192061e-01
4.526126126126126081e+00,9.657055188246477240e-01
4.538698698698699019e+00,9.701338440849764932e-01
4.551271271271271956e+00,9.742649295681545807e-01
4.563843843843844006e+00,9.780961634159979212e-01
4.576416416416416943e+00,9.816251233500227213e-01
4.588988988988988993e+00,9.848495782029182966e-01
4.601561561561561930e+00,9.877674893291927827e-01
4.614134134134133980e+00,9.903770118940959932e-01
4.626706706706706917e+00,9.926764960400065174e-01
4.639279279279279855e+00,9.946644879295464259e-01
4.651851851851851904e+00,9.963397306647628904e-01
4.664424424424424842e+00,9.977011650817954047e-01
4.676996996996996891e+00,9.987479304205267860e-01
4.689569569569569829e+00,9.994793648687944065e-01
4.702142142142142767e+00,9.998950059808182633e-01
4.714714714714714816e+00,9.999945909695786561e-01
4.727287287287287754e+00,9.997780568729638384e-01
4.739859859859859803e+00,9.992455405935755097e-01
4.752432432432432741e+00,9.983973788121746074e-01
4.765005005005005678e+00,9.972341077748151372e-01
4.777577577577577728e+00,9.957564629538065981e-01
4.790150150150150665e+00,9.939653785827140542e-01
4.802722722722722715e+00,9.918619870656943949e-01
4.815295295295295652e+00,9.894476182615392634e-01
4.827867867867867702e+00,9.867237986428782914e-01
4.840440440440440639e+00,9.836922503310745469e-01
4.853013013013013577e+00,9.803548900074220418e-01
4.865585585585585626e+00,9.767138277013337477e-01
4.878158158158158564e+00,9.727713654562847312e-01
4.890730730730730613e+00,9.685299958743588400e-01
4.903303303303303551e+00,9.639924005403107676e-01
4.915875875875876488e+00,9.591614483261501345e-01
4.928448448448448538e+00,9.540401935773102915e-01
4.941021021021021475e+00,9.486318741815527034e-01
4.953593593593593525e+00,9.429399095218305993e-01
4.966166166166166462e+00,9.369678983143988615e-01
4.978738738738739400e+00,9.307196163335458294e-01
4.991311311311311449e+00,9.241990140243779850e-01
5.003883883883884387e+00,9.174102140051697551e-01
5.016456456456456436e+00,9.103575084608603873e-01
5.029029029029029374e+00,9.030453564293393631e-01
5.041601601601602312e+00,8.954783809822445262e-01
5.054174174174174361e+00,8.876613663020471723e-01
5.066746746746747299e+00,8.795992546572735105e-01
5.079319319319319348e+00,8.712971432777858460e-01
5.091891891891892286e+00,8.627602811320783660e-01
5.104464464464464335e+00,8.539940656086488779e-01
5.117037037037037273e+00,8.450040391035208431e-01
5.129609609609610210e+00,8.357958855160961820e-01
5.142182182182182260e+00,8.263754266555364270e-01
5.154754754754755197e+00,8.167486185599507342e-01
5.167327327327327247e+00,8.069215477307249973e-01
5.179899899899900184e+00,7.969004272843566161e-01
5.192472472472473122e+00,7.866915930242474042e-01
5.205045045045045171e+00,7.763014994349211051e-01
5.217617617617618109e+00,7.657367156012059306e-01
5.230190190190190158e+00,7.550039210549682744e-01
5.242762762762763096e+00,7.441099015520065141e-01
5.255335335335336033e+00,7.330615447817953045e-01
5.267907907907908083e+00,7.218658360127766516e-01
5.280480480480481020e+00,7.105298536759565575e-01
5.293053053053053070e+00,6.990607648896068893e-01
5.305625625625626007e+00,6.874658209278855514e-01
5.318198198198198945e+00,6.757523526362588795e-01
5.330770770770770994e+00,6.639277657966099477e-01
5.343343343343343932e+00,6.519995364449665542e-01
5.355915915915915981e+00,6.399752061448211737e-01
5.368488488488488919e+00,6.278623772190081720e-01
5.381061061061060968e+00,6.156687079431790721e-01
5.393633633633633906e+00,6.034019077038910162e-01
5.406206206206206843e+00,5.910697321243896241e-01
5.418778778778778893e+00,5.786799781611533522e-01
5.431351351351351830e+00,5.662404791743044230e-01
5.443923923923923880e+00,5.537590999750107157e-01
5.456496496496496817e+00,5.412437318529924601e-01
5.469069069069069755e+00,5.287022875872994243e-01
5.481641641641641804e+00,5.161426964434925324e-01
5.494214214214214742e+00,5.035728991604035976e-01
5.506786786786786791e+00,4.910008429296488508e-01
5.519359359359359729e+00,4.784344763710488002e-01
5.531931931931932667e+00,4.658817445071602448e-01
5.544504504504504716e+00,4.533505837400719218e-01
5.557077077077077654e+00,4.408489168336519604e-01
5.569649649649649703e+00,4.283846479044254307e-01
5.582222222222222641e+00,4.159656574242295290e-01
5.594794794794794690e+00,4.035997972378317922e-01
5.607367367367367628e+00,3.912948855986325691e-01
5.619939939939940565e+00,3.790587022256203253e-01
5.632512512512512615e+00,3.668989833846799664e-01
5.645085085085085552e+00,3.548234169973752405e-01
5.657657657657657602e+00,3.428396377803038519e-01
5.670230230230230539e+00,3.309552224180801749e-01
5.682802802802803477e+00,3.191776847730196653e-01
5.695375375375375526e+00,3.075144711345340065e-01
5.707947947947948464e+00,2.959729555112499688e-01
5.720520520520520513e+00,2.845604349688347079e-01
5.733093093093093451e+00,2.732841250164557145e-01
5.745665665665666388e+00,2.621511550448172301e-01
5.758238238238238438e+00,2.511685638186355596e-01
5.770810810810811375e+00,2.403432950264134949e-01
5.783383383383383425e+00,2.296821928903326759e-01
5.795955955955956362e+00,2.191919978390228507e-01
5.808528528528529300e+00,2.088793422459641336e-01
5.821101101101101349e+00,1.987507462362001487e-01
5.833673673673674287e+00,1.888126135640191550e-01
5.846246246246246336e+00,1.790712275642173390e-01
5.858818818818819274e+00,1.695327471794862706e-01
5.871391391391391323e+00,1.602032030664575502e-01
5.883963963963964261e+00,1.510884937828446684e-01
5.896536536536537199e+00,1.421943820581142714e-01
5.909109109109109248e+00,1.335264911500270990e-01
5.921681681681682186e+00,1.250903012893593291e-01
5.934254254254254235e+00,1.168911462150584307e-01
5.946826826826827173e+00,1.089342098020086858e-01
5.959399399399400110e+00,1.012245227835559952e-01
5.971971971971972160e+00,9.376695957085018351e-02
5.984544544544545097e+00,8.656623517102123022e-02
5.997117117117117147e+00,7.962690220614339343e-02
6.009689689689690084e+00,7.295334803485828412e-02
6.022262262262263022e+00,6.654979197849300587e-02
6.034834834834835071e+00,6.042028265341352344e-02
6.047407407407408009e+00,5.456869541130602436e-02
6.059979979979980058e+00,4.899872988900817045e-02
6.072552552552552996e+00,4.371390766942886280e-02
6.085125125125125045e+00,3.871757005504808391e-02
6.097697697697697983e+00,3.401287595539220082e-02
6.110270270270270920e+00,2.960279988983159985e-02
6.122842842842842970e+00,2.549013010695457340e-02
6.135415415415415907e+00,2.167746682171024439e-02
6.147987987987987957e+00,1.816722057143765195e-02
6.160560560560560894e+00,1.496161069181336546e-02
6.173133133133133832e+00,1.206266391368937367e-02
6.185705705705705881e+00,9.472213081701780918e-03
6.198278278278278819e+00,7.191895995463468833e-03
6.210850850850850868e+00,5.223154374074704190e-03
6.223423423423423806e+00,3.567232944602127896e-03
6.235995995995996743e+00,2.225178655107315582e-03
6.248568568568568793e+00,1.197840012718570483e-03
6.261141141141141730e+00,4.858665471664034403e-04
6.273713713713713780e+00,8.970840012205976842e-05
6.286286286286286717e+00,9.616040597287756270e-06
6.298858858858859655e+00,2.456401065868085384e-04
6.311431431431431704e+00,7.976313730525118762e-04
6.324004004004004642e+00,1.665240846270459865e-03
6.336576576576576691e+00,2.847919984480097675e-03
6.349149149149149629e+00,4.344921044697538058e-03
6.361721721721721678e+00,6.155297555471657932e-03
6.374294294294294616e+00,8.277904915286800336e-03
6.386866866866867554e+00,1.071140111623053968e-02
6.399439439439439603e+00,1.345424759247175125e-02
6.412012012012012541e+00,1.650471019301187961e-02
6.424584584584584590e+00,1.986086027809185958e-02
6.437157157157157528e+00,2.352057593856664297e-02
6.449729729729730465e+00,2.748154333747014622e-02
6.462302302302302515e+00,3.174125817292766660e-02
6.474874874874875452e+00,3.629702726148930497e-02
6.487447447447447502e+00,4.114597024087955635e-02
6.500020020020020439e+00,4.628502139109461067e-02
6.512592592592593377e+00,5.171093157268611545e-02
6.525165165165165426e+00,5.742027028101439473e-02
6.537737737737738364e+00,6.340942781516915872e-02
6.550310310310310413e+00,6.967461756018196450e-02
6.562882882882883351e+00,7.621187838109813595e-02
6.575455455455455400e+00,8.301707712738089218e-02
6.588028028028028338e+00,9.008591124607902290e-02
6.600600600600601275e+00,9.741391150209101346e-02
6.613173173173173325e+00,1.049964448038181314e-01
6.625745745745746262e+00,1.128287171324151295e-01
6.638318318318318312e+00,1.209057765727809403e-01
6.650890890890891249e+00,1.292225164443867036e-01
6.663463463463464187e+00,1.377736785299450151e-01
6.676036036036036236e+00,1.465538563998935451e-01
6.688608608608609174e+00,1.555574988305845896e-01
6.701181181181181223e+00,1.647789133140145357e-01
6.713753753753754161e+00,1.742122696568885742e-01
6.726326326326327099e+00,1.838516036667267595e-01
6.738898898898899148e+00,1.936908209226969602e-01
6.751471471471472086e+00,2.037237006287840879e-01
6.764044044044044135e+00,2.139438995468524451e-01
6.776616616616617073e+00,2.243449560071320847e-01
6.789189189189190010e+00,2.349202939935721712e-01
6.801761761761762060e+00,2.456632273014965895e-01
6.814334334334334997e+00,2.565669637649257151e-01
6.826906906906907047e+00,2.676246095508840739e-01
6.839479479479479984e+00,2.788291735179980746e-01
6.852052052052052034e+00,2.901735716366041773e-01
6.864624624624624971e+00,3.016506314675971856e-01
6.877197197197197909e+00,3.132530966971640574e-01
6.889769769769769958e+00,3.249736317245538464e-01
6.902342342342342896e+00,3.368048262999778220e-01
6.914914914914914945e+00,3.487392002096967869e-01
6.927487487487487883e+00,3.607692080053555017e-01
6.940060060060060820e+00,3.728872437745491819e-01
6.952632632632632870e+00,3.850856459496257433e-01
6.965205205205205807e+00,3.973567021516766218e-01
6.977777777777777857e+00,4.096926540666437910e-01
6.990350350350350794e+00,4.220857023504822614e-01
7.002922922922923732e+00,4.345280115602497273e-01
7.015495495495495781e+00,4.470117151080291729e-01
7.028068068068068719e+00,4.595289202345430590e-01
7.040640640640640768e+00,4.720717129993039496e-01
7.053213213213213706e+00,4.846321632841713578e-01
7.065785785785785755e+00,4.972023298071223119e-01
7.078358358358358693e+00,5.097742651430944294e-01
7.090930930930931630e+00,5.223400207486992297e-01
7.103503503503503680e+00,5.348916519876523168e-01
7.116076076076076617e+00,5.474212231537319839e-01
7.128648648648648667e+00,5.599208124880837856e-01
7.141221221221221604e+00,5.723825171877210405e-01
7.153793793793794542e+00,5.847984584020248233e-01
7.166366366366366591e+00,5.971607862141121714e-01
7.178938938938939529e+00,6.094616846039084823e-01
7.191511511511511578e+00,6.216933763897812826e-01
7.204084084084084516e+00,6.338481281456318506e-01
7.216656656656657454e+00,6.459182550903088682e-01
7.229229229229229503e+00,6.578961259462755562e-01
7.241801801801802441e+00,6.697741677644496461e-01
7.254374374374374490e+00,6.815448707121563032e-01
7.266946946946947428e+00,6.932007928211892933e-01
7.279519519519520365e+00,7.047345646929528140e-01
7.292092092092092415e+00,7.161388941577286893e-01
7.304664664664665352e+00,7.274065708851173984e-01
7.317237237237237402e+00,7.385304709427271685e-01
